Bedrooms,Type,Price,Bathrooms,Garage,Lot_Area,SqFt,Year_Built,Suburb
3.0,h,1000000.0,1.0,2.0,606.0,132.0,1970.0,Chadstone
3.0,t,865000.0,2.0,2.0,277.0,143.0,2010.0,Chadstone
3.0,u,805500.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
5.0,h,885000.0,3.0,1.0,331.0,222.0,2000.0,Chadstone
3.0,t,1015000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,930000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,t,999000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
4.0,t,1042500.0,3.0,2.0,209.0,160.0,2016.0,Chadstone
2.0,h,1002000.0,1.0,1.0,585.0,97.0,1950.0,Chadstone
3.0,h,885000.0,1.0,2.0,778.0,112.0,1965.0,Chadstone
3.0,h,992000.0,1.0,2.0,586.0,132.0,1970.0,Chadstone
3.0,h,650000.0,2.0,2.0,160.0,101.0,2000.0,Chadstone
3.0,h,2600000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,885000.0,2.0,2.0,183.0,132.0,2000.0,Chadstone
3.0,h,885000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
4.0,t,965000.0,3.0,2.0,273.0,182.0,2012.0,Chadstone
4.0,h,920000.0,2.0,2.0,515.0,132.0,1970.0,Chadstone
2.0,h,885000.0,1.0,2.0,821.0,132.0,1970.0,Chadstone
3.0,h,1301000.0,1.0,2.0,620.0,88.0,1970.0,Chadstone
3.0,t,820000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,1171000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,t,860000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
4.0,u,885000.0,1.0,1.0,0.0,149.0,1980.0,Chadstone
3.0,t,1085000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,1415500.0,2.0,1.0,1033.0,164.0,1950.0,Chadstone
3.0,t,898000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,u,627000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,1206000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
2.0,h,705000.0,1.0,1.0,842.0,132.0,1972.0,Chadstone
3.0,h,885000.0,1.0,2.0,610.0,132.0,1970.0,Chadstone
4.0,h,1260000.0,2.0,2.0,500.0,277.0,2001.0,Chadstone
3.0,h,885000.0,2.0,2.0,896.0,188.0,1950.0,Chadstone
3.0,t,985000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,t,753000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,h,1460000.0,1.0,1.0,705.0,132.0,1970.0,Chadstone
3.0,h,1000000.0,1.0,2.0,630.0,105.0,1960.0,Chadstone
3.0,h,1035000.0,1.0,2.0,490.0,132.0,1970.0,Chadstone
3.0,t,885000.0,2.0,1.0,184.0,127.0,2005.0,Chadstone
3.0,t,845000.0,2.0,1.0,177.0,111.0,2012.0,Chadstone
3.0,t,881000.0,2.0,1.0,188.0,137.0,2014.0,Chadstone
1.0,u,885000.0,1.0,1.0,0.0,132.0,1970.0,Clifton Hill
3.0,h,1270000.0,2.0,0.0,187.0,132.0,1970.0,Clifton Hill
3.0,u,340000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
4.0,h,885000.0,1.0,2.0,206.0,146.0,1890.0,Clifton Hill
2.0,h,780000.0,1.0,1.0,155.0,85.0,1880.0,Clifton Hill
3.0,t,885000.0,2.0,2.0,121.0,165.0,2003.0,Clifton Hill
3.0,h,1060000.0,1.0,0.0,193.0,98.0,1900.0,Clifton Hill
3.0,t,930000.0,2.0,1.0,124.0,116.0,2000.0,Clifton Hill
3.0,h,885000.0,1.0,1.0,305.0,132.0,1920.0,Clifton Hill
2.0,h,1420000.0,1.0,0.0,180.0,132.0,1970.0,Clifton Hill
2.0,h,1075000.0,1.0,1.0,174.0,85.0,1890.0,Clifton Hill
2.0,h,1105000.0,1.0,1.0,185.0,84.0,1910.0,Clifton Hill
2.0,h,1209000.0,1.0,1.0,140.0,97.0,1910.0,Clifton Hill
4.0,h,3010000.0,3.0,2.0,382.0,250.0,1903.0,Clifton Hill
2.0,h,1435000.0,1.0,2.0,239.0,96.0,1900.0,Clifton Hill
2.0,h,1417000.0,1.0,0.0,197.0,132.0,1970.0,Clifton Hill
2.0,h,1290000.0,1.0,0.0,164.0,99.0,1890.0,Clifton Hill
2.0,h,885000.0,1.0,1.0,168.0,132.0,1970.0,Clifton Hill
2.0,h,885000.0,1.0,1.0,219.0,105.0,1910.0,Clifton Hill
3.0,h,1226000.0,2.0,0.0,0.0,132.0,1970.0,Clifton Hill
2.0,u,495000.0,1.0,1.0,515.0,50.0,1970.0,Clifton Hill
1.0,u,325000.0,1.0,1.0,0.0,132.0,1970.0,Clifton Hill
3.0,h,1370000.0,2.0,1.0,176.0,135.0,1890.0,Clifton Hill
2.0,h,885000.0,2.0,2.0,74.0,132.0,1970.0,Clifton Hill
3.0,h,2560000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
2.0,h,1620000.0,1.0,2.0,251.0,132.0,1970.0,Clifton Hill
4.0,h,885000.0,2.0,1.0,281.0,121.0,1913.0,Clifton Hill
3.0,h,1180000.0,3.0,1.0,142.0,132.0,1995.0,Clifton Hill
2.0,h,1405000.0,1.0,0.0,219.0,132.0,1970.0,Clifton Hill
2.0,h,880000.0,1.0,0.0,100.0,132.0,1970.0,Clifton Hill
2.0,h,1450000.0,1.0,0.0,156.0,107.0,1890.0,Clifton Hill
2.0,h,856000.0,1.0,0.0,170.0,132.0,1970.0,Clifton Hill
2.0,h,885000.0,1.0,0.0,208.0,132.0,1970.0,Clifton Hill
4.0,h,885000.0,2.0,2.0,241.0,132.0,1970.0,Clifton Hill
3.0,h,900000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
2.0,u,885500.0,2.0,2.0,0.0,136.0,2005.0,Clifton Hill
3.0,h,1680000.0,2.0,1.0,201.0,132.0,1970.0,Clifton Hill
3.0,t,885000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
2.0,h,730000.0,1.0,1.0,103.0,132.0,1970.0,Clifton Hill
3.0,t,825000.0,3.0,1.0,67.0,119.0,2010.0,Clifton Hill
2.0,u,533000.0,1.0,1.0,0.0,132.0,1970.0,Clifton Hill
3.0,h,885000.0,2.0,2.0,118.0,170.0,2005.0,Clifton Hill
2.0,h,1430000.0,1.0,0.0,151.0,132.0,1910.0,Clifton Hill
4.0,h,885000.0,2.0,2.0,0.0,132.0,1970.0,Clifton Hill
4.0,h,1506000.0,2.0,0.0,162.0,169.0,1995.0,Clifton Hill
3.0,h,1150000.0,1.0,1.0,169.0,132.0,1970.0,Clifton Hill
2.0,h,885000.0,1.0,1.0,112.0,132.0,1970.0,Clifton Hill
1.0,u,363000.0,1.0,1.0,0.0,132.0,1970.0,Clifton Hill
3.0,h,1360000.0,1.0,0.0,118.0,118.0,1880.0,Clifton Hill
3.0,t,841000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
3.0,t,897500.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
3.0,t,810000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
3.0,h,885000.0,1.0,0.0,152.0,132.0,1888.0,Clifton Hill
3.0,h,1270000.0,1.0,2.0,490.0,132.0,1970.0,Clifton Hill
2.0,t,640000.0,1.0,1.0,0.0,132.0,1970.0,Clifton Hill
2.0,h,885000.0,1.0,1.0,198.0,132.0,1970.0,Clifton Hill
2.0,u,885000.0,1.0,1.0,0.0,64.0,1980.0,Coburg
2.0,h,850000.0,1.0,1.0,371.0,93.0,1930.0,Coburg
2.0,h,885000.0,1.0,1.0,241.0,106.0,1950.0,Coburg
3.0,h,885000.0,1.0,2.0,441.0,107.0,1920.0,Coburg
2.0,h,784000.0,1.0,1.0,286.0,110.0,1890.0,Coburg
3.0,h,885000.0,1.0,3.0,417.0,134.0,1930.0,Coburg
3.0,t,655000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,680000.0,1.0,0.0,702.0,108.0,1950.0,Coburg
4.0,h,1221000.0,1.0,2.0,596.0,132.0,1970.0,Coburg
2.0,t,807000.0,2.0,1.0,0.0,176.0,2010.0,Coburg
3.0,h,790000.0,1.0,2.0,371.0,132.0,1970.0,Coburg
4.0,h,955000.0,2.0,1.0,295.0,132.0,1970.0,Coburg
3.0,t,480000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,675000.0,1.0,2.0,142.0,123.0,2005.0,Coburg
3.0,h,885000.0,2.0,1.0,468.0,140.0,1925.0,Coburg
3.0,h,1300000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,1010000.0,2.0,1.0,278.0,278.0,1970.0,Coburg
3.0,h,1202000.0,2.0,2.0,423.0,140.0,1940.0,Coburg
3.0,h,1370000.0,1.0,1.0,233.0,180.0,1890.0,Coburg
2.0,h,550000.0,1.0,1.0,0.0,132.0,1970.0,Coburg
3.0,h,1000000.0,2.0,3.0,370.0,110.0,1920.0,Coburg
3.0,h,935500.0,1.0,2.0,386.0,132.0,1970.0,Coburg
4.0,u,2250000.0,2.0,4.0,983.0,132.0,1970.0,Coburg
2.0,h,885000.0,2.0,2.0,477.0,202.0,1950.0,Coburg
3.0,h,145000.0,1.0,1.0,536.0,164.0,1910.0,Coburg
3.0,h,905000.0,2.0,1.0,439.0,132.0,1970.0,Coburg
2.0,h,885000.0,1.0,1.0,419.0,132.0,1970.0,Coburg
3.0,h,860000.0,1.0,1.0,283.0,109.0,1915.0,Coburg
2.0,h,953000.0,1.0,1.0,170.0,101.0,1890.0,Coburg
2.0,h,735000.0,1.0,1.0,280.0,93.0,1900.0,Coburg
2.0,h,885000.0,1.0,1.0,371.0,132.0,1970.0,Coburg
3.0,t,550000.0,2.0,2.0,0.0,168.0,1970.0,Coburg
3.0,t,790000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,1100000.0,1.0,1.0,576.0,132.0,1970.0,Coburg
3.0,h,947000.0,1.0,1.0,372.0,125.0,1920.0,Coburg
2.0,t,885000.0,2.0,2.0,0.0,112.0,2004.0,Coburg
2.0,u,500000.0,1.0,1.0,0.0,74.0,1970.0,Coburg
3.0,t,865000.0,2.0,2.0,263.0,132.0,2008.0,Coburg
2.0,h,885000.0,1.0,1.0,643.0,135.0,1920.0,Coburg
2.0,u,466000.0,1.0,1.0,0.0,62.0,1980.0,Coburg
3.0,t,740000.0,2.0,1.0,255.0,164.0,2014.0,Coburg
3.0,h,812000.0,1.0,1.0,370.0,130.0,1930.0,Coburg
3.0,h,766000.0,1.0,0.0,378.0,124.0,1930.0,Coburg
2.0,h,825000.0,1.0,1.0,374.0,118.0,1910.0,Coburg
4.0,h,1131000.0,2.0,2.0,494.0,300.0,2001.0,Coburg
3.0,h,1064000.0,2.0,1.0,417.0,178.0,1940.0,Coburg
2.0,t,610000.0,2.0,1.0,114.0,132.0,1970.0,Coburg
3.0,h,1210000.0,1.0,1.0,379.0,125.0,1925.0,Coburg
3.0,h,885000.0,1.0,1.0,371.0,132.0,1970.0,Coburg
3.0,h,885000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
2.0,u,434000.0,1.0,1.0,0.0,80.0,1965.0,Coburg
4.0,h,885000.0,2.0,4.0,551.0,132.0,1970.0,Coburg
2.0,u,653000.0,1.0,1.0,129.0,107.0,2012.0,Coburg
3.0,h,885000.0,1.0,1.0,393.0,104.0,1950.0,Coburg
3.0,h,885000.0,1.0,2.0,491.0,113.0,1950.0,Coburg
3.0,t,640000.0,1.0,2.0,119.0,109.0,1995.0,Coburg
2.0,h,820000.0,1.0,1.0,597.0,132.0,1960.0,Coburg
4.0,h,1250000.0,1.0,2.0,613.0,132.0,1970.0,Coburg
5.0,h,1335000.0,3.0,2.0,390.0,132.0,1970.0,Coburg
6.0,h,1900000.0,2.0,2.0,1060.0,132.0,1970.0,Coburg
3.0,t,810000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
4.0,h,885000.0,1.0,1.0,416.0,132.0,1970.0,Coburg
3.0,h,1090000.0,1.0,1.0,464.0,132.0,1970.0,Coburg
4.0,h,885000.0,2.0,2.0,420.0,217.0,1940.0,Coburg
3.0,h,1130000.0,1.0,2.0,735.0,127.0,1920.0,Coburg
4.0,h,1145000.0,2.0,2.0,480.0,132.0,1970.0,Coburg
2.0,t,657000.0,1.0,2.0,138.0,132.0,1970.0,Coburg
3.0,t,885000.0,2.0,2.0,184.0,132.0,1970.0,Coburg
2.0,h,885000.0,1.0,2.0,500.0,111.0,1948.0,Coburg
3.0,h,763000.0,2.0,1.0,107.0,110.0,1994.0,Coburg
2.0,h,885000.0,1.0,1.0,174.0,84.0,1930.0,Coburg
2.0,h,903000.0,1.0,1.0,253.0,94.0,1910.0,Coburg
3.0,h,1000000.0,1.0,1.0,431.0,117.0,1970.0,Coburg
3.0,h,885000.0,1.0,1.0,465.0,460.0,1960.0,Coburg
3.0,h,1742000.0,2.0,4.0,482.0,256.0,2006.0,Coburg
4.0,h,865000.0,1.0,1.0,452.0,125.0,1925.0,Coburg
2.0,u,485000.0,2.0,1.0,0.0,96.0,1880.0,Coburg
3.0,h,765000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,1278000.0,2.0,3.0,405.0,156.0,1930.0,Coburg
3.0,t,885000.0,2.0,2.0,154.0,154.0,1970.0,Coburg
3.0,t,590000.0,2.0,2.0,0.0,109.0,2013.0,Coburg
3.0,h,885000.0,1.0,1.0,622.0,105.0,1925.0,Coburg
4.0,h,1000000.0,2.0,1.0,381.0,132.0,1938.0,Coburg
3.0,t,590000.0,2.0,2.0,0.0,168.0,1970.0,Coburg
3.0,h,1030000.0,1.0,1.0,404.0,132.0,1970.0,Coburg
4.0,h,1136000.0,3.0,1.0,420.0,146.0,1920.0,Coburg
2.0,t,635000.0,1.0,1.0,97.0,95.0,2014.0,Coburg
3.0,u,782000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,1061000.0,1.0,1.0,527.0,132.0,1970.0,Coburg
4.0,h,1155000.0,1.0,2.0,370.0,132.0,1970.0,Coburg
3.0,h,650000.0,2.0,2.0,312.0,132.0,1970.0,Coburg
4.0,h,885000.0,1.0,1.0,482.0,148.0,1920.0,Coburg
3.0,h,1286000.0,2.0,2.0,435.0,132.0,1970.0,Coburg
3.0,h,885000.0,1.0,2.0,255.0,132.0,1920.0,Coburg
4.0,h,1160000.0,2.0,5.0,371.0,132.0,1888.0,Coburg
3.0,h,885000.0,2.0,2.0,211.0,148.0,1970.0,Coburg
4.0,h,1400000.0,1.0,1.0,856.0,189.0,1970.0,Coburg
2.0,u,470000.0,2.0,1.0,0.0,132.0,1970.0,Coburg
3.0,h,885000.0,1.0,3.0,447.0,132.0,1970.0,Coburg
2.0,h,885000.0,1.0,1.0,418.0,105.0,1940.0,Coburg
3.0,h,885000.0,1.0,2.0,318.0,132.0,1970.0,Coburg
3.0,h,1725000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,1260000.0,2.0,0.0,407.0,230.0,1930.0,Coburg
1.0,u,885000.0,1.0,1.0,0.0,47.0,1970.0,Coburg
4.0,h,885000.0,1.0,1.0,417.0,135.0,1920.0,Coburg
2.0,h,885000.0,1.0,2.0,336.0,94.0,1970.0,Coburg
2.0,h,920000.0,1.0,0.0,157.0,132.0,1970.0,Coburg
5.0,h,885000.0,2.0,2.0,617.0,132.0,1970.0,Coburg
3.0,h,885000.0,1.0,1.0,372.0,112.0,1930.0,Coburg
3.0,h,841000.0,1.0,3.0,385.0,98.0,1920.0,Coburg
2.0,u,537500.0,1.0,1.0,0.0,73.0,1975.0,Coburg
3.0,h,885000.0,1.0,2.0,477.0,139.0,1920.0,Coburg
3.0,h,885000.0,2.0,2.0,432.0,132.0,1970.0,Coburg
3.0,h,885000.0,2.0,2.0,380.0,170.0,1910.0,Coburg
2.0,h,1130000.0,1.0,2.0,520.0,132.0,1970.0,Coburg
3.0,t,664000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
2.0,t,598000.0,1.0,1.0,108.0,100.0,2007.0,Coburg
3.0,h,1120000.0,2.0,1.0,293.0,180.0,2006.0,Coburg
3.0,h,870000.0,1.0,1.0,371.0,100.0,1980.0,Coburg
3.0,t,885000.0,2.0,2.0,219.0,132.0,2000.0,Coburg
2.0,h,680000.0,1.0,2.0,462.0,72.0,1920.0,Coburg
3.0,h,670000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
1.0,h,482500.0,1.0,1.0,108.0,132.0,1970.0,Coburg
3.0,h,825000.0,1.0,2.0,577.0,131.0,1920.0,Coburg
3.0,h,725000.0,1.0,0.0,238.0,131.0,1900.0,Coburg
4.0,h,1250000.0,3.0,1.0,515.0,249.0,1900.0,Coburg
3.0,h,885000.0,1.0,1.0,223.0,127.0,1995.0,Coburg
3.0,h,885000.0,1.0,1.0,356.0,109.0,1915.0,Coburg
2.0,h,1008000.0,1.0,3.0,457.0,89.0,1940.0,Coburg
3.0,t,800000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
2.0,t,599000.0,2.0,1.0,76.0,132.0,1970.0,Coburg
2.0,h,860000.0,1.0,1.0,483.0,132.0,1970.0,Coburg
4.0,h,990000.0,1.0,1.0,488.0,142.0,1930.0,Coburg
2.0,u,451000.0,1.0,1.0,0.0,72.0,1970.0,Coburg
2.0,h,635000.0,2.0,3.0,339.0,149.0,1920.0,Coburg
5.0,h,1020000.0,2.0,4.0,381.0,286.0,1985.0,Coburg
3.0,h,967000.0,1.0,1.0,169.0,132.0,1970.0,Coburg
3.0,h,1025000.0,1.0,3.0,336.0,112.0,1950.0,Coburg
3.0,h,700000.0,1.0,1.0,138.0,102.0,2000.0,Coburg
3.0,h,885000.0,2.0,2.0,494.0,158.0,1910.0,Coburg
3.0,h,1130000.0,1.0,3.0,206.0,80.0,1945.0,Coburg
3.0,h,835000.0,1.0,2.0,385.0,132.0,1970.0,Coburg
4.0,h,1075000.0,1.0,4.0,531.0,187.0,1925.0,Coburg
3.0,h,845000.0,1.0,1.0,221.0,132.0,1980.0,Coburg
1.0,h,885000.0,1.0,2.0,325.0,103.0,1910.0,Coburg
3.0,t,600000.0,1.0,1.0,102.0,95.0,1976.0,Coburg
4.0,h,1461000.0,2.0,2.0,571.0,132.0,1970.0,Coburg
3.0,t,605000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
4.0,h,885000.0,2.0,2.0,393.0,132.0,1970.0,Coburg
4.0,h,1150000.0,2.0,2.0,43.0,205.0,1930.0,Coburg
3.0,h,630000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
2.0,u,515000.0,1.0,2.0,0.0,70.0,1970.0,Coburg
4.0,h,885000.0,2.0,2.0,229.0,220.0,1880.0,Coburg
4.0,h,885000.0,2.0,2.0,395.0,200.0,1925.0,Coburg
4.0,h,770000.0,1.0,2.0,408.0,132.0,1970.0,Coburg
2.0,h,472000.0,1.0,1.0,500.0,69.0,1975.0,Coburg
2.0,h,901000.0,1.0,1.0,545.0,107.0,1940.0,Coburg
2.0,h,642000.0,1.0,0.0,167.0,132.0,1970.0,Coburg
2.0,h,605000.0,1.0,1.0,0.0,13.0,1969.0,Coburg
2.0,h,885000.0,1.0,1.0,420.0,132.0,1970.0,Coburg
3.0,t,687000.0,1.0,1.0,116.0,140.0,1995.0,Coburg
4.0,h,975000.0,2.0,2.0,307.0,203.0,1996.0,Coburg
3.0,h,985000.0,1.0,1.0,309.0,132.0,1880.0,Coburg
4.0,h,885000.0,2.0,2.0,489.0,209.0,1930.0,Coburg
3.0,h,835000.0,1.0,1.0,459.0,132.0,1970.0,Coburg
3.0,h,951000.0,2.0,0.0,342.0,132.0,1970.0,Coburg
3.0,h,1370000.0,1.0,1.0,563.0,130.0,1930.0,Coburg
2.0,h,700000.0,1.0,2.0,381.0,92.0,1925.0,Coburg
3.0,t,810000.0,2.0,1.0,213.0,131.0,2010.0,Coburg
2.0,u,445000.0,1.0,1.0,0.0,132.0,2007.0,Coburg
4.0,h,838000.0,1.0,1.0,576.0,147.0,1960.0,Coburg
2.0,h,810000.0,1.0,1.0,370.0,132.0,1970.0,Coburg
4.0,h,1150000.0,1.0,2.0,633.0,164.0,1990.0,Coburg
3.0,h,931000.0,1.0,1.0,412.0,160.0,1920.0,Coburg
1.0,u,241000.0,1.0,1.0,0.0,62.0,1976.0,Coburg
2.0,h,885000.0,1.0,1.0,250.0,98.0,1910.0,Coburg
3.0,h,1331000.0,2.0,2.0,394.0,132.0,1970.0,Coburg
3.0,t,885000.0,2.0,2.0,0.0,132.0,1970.0,Coburg
1.0,h,1007000.0,2.0,0.0,807.0,1.0,1970.0,Coburg
2.0,h,981000.0,1.0,1.0,263.0,114.0,1910.0,Coburg
2.0,t,570000.0,1.0,1.0,0.0,86.0,1900.0,Coburg
2.0,h,885000.0,1.0,2.0,365.0,132.0,1970.0,Coburg
2.0,h,500000.0,1.0,1.0,113.0,70.0,1970.0,Coburg
3.0,h,830000.0,2.0,0.0,559.0,132.0,1970.0,Coburg
2.0,h,1194500.0,1.0,2.0,537.0,132.0,1970.0,Coburg
2.0,u,425000.0,2.0,1.0,0.0,132.0,1970.0,Coburg
2.0,h,645000.0,1.0,1.0,702.0,132.0,1970.0,Coburg
3.0,h,885000.0,2.0,2.0,486.0,132.0,1970.0,Coburg
3.0,t,885000.0,1.0,2.0,490.0,132.0,1970.0,Coburg
3.0,h,845000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,751000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
4.0,h,895000.0,2.0,2.0,661.0,132.0,1970.0,Coburg North
3.0,h,655000.0,1.0,0.0,404.0,98.0,1950.0,Coburg North
3.0,t,631000.0,1.0,1.0,178.0,120.0,2012.0,Coburg North
2.0,t,600000.0,1.0,1.0,145.0,105.0,2010.0,Coburg North
4.0,h,820000.0,1.0,3.0,498.0,132.0,1970.0,Coburg North
3.0,h,715000.0,2.0,2.0,173.0,120.0,2010.0,Coburg North
3.0,h,885000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,735000.0,1.0,1.0,427.0,132.0,1970.0,Coburg North
3.0,h,1180000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,864000.0,1.0,2.0,565.0,115.0,1950.0,Coburg North
3.0,t,420000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,700000.0,1.0,2.0,626.0,108.0,1950.0,Coburg North
3.0,h,725000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
4.0,h,735000.0,2.0,2.0,302.0,132.0,1970.0,Coburg North
2.0,t,591000.0,1.0,1.0,0.0,86.0,2008.0,Coburg North
2.0,h,860000.0,1.0,3.0,586.0,145.0,1950.0,Coburg North
3.0,h,765000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
2.0,h,765000.0,1.0,2.0,563.0,116.0,1925.0,Coburg North
3.0,h,810000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,625000.0,1.0,2.0,104.0,138.0,2014.0,Coburg North
3.0,h,885000.0,1.0,4.0,609.0,120.0,1950.0,Coburg North
3.0,h,1050000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,t,885000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
2.0,h,745000.0,1.0,3.0,526.0,90.0,1940.0,Coburg North
4.0,h,1050000.0,3.0,2.0,501.0,258.0,2016.0,Coburg North
3.0,h,885000.0,1.0,1.0,374.0,116.0,1940.0,Coburg North
3.0,h,782000.0,1.0,3.0,576.0,132.0,1970.0,Coburg North
2.0,h,935000.0,1.0,2.0,833.0,107.0,1960.0,Coburg North
4.0,h,1009000.0,1.0,2.0,590.0,132.0,1950.0,Coburg North
2.0,h,820000.0,1.0,4.0,629.0,120.0,1960.0,Coburg North
3.0,h,780000.0,1.0,2.0,307.0,96.0,1950.0,Coburg North
3.0,h,835500.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,707000.0,2.0,3.0,556.0,129.0,1950.0,Coburg North
3.0,h,570000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,t,522500.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,t,523000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,772000.0,1.0,1.0,367.0,132.0,1970.0,Coburg North
3.0,t,460000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,u,885000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,840000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
2.0,t,885000.0,2.0,1.0,117.0,119.0,2013.0,Coburg North
2.0,t,885000.0,1.0,1.0,104.0,90.0,2012.0,Coburg North
3.0,h,745000.0,1.0,3.0,473.0,132.0,1970.0,Coburg North
3.0,u,520000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
2.0,u,532500.0,1.0,1.0,168.0,132.0,1970.0,Coburg North
3.0,h,750000.0,2.0,2.0,310.0,132.0,1970.0,Coburg North
3.0,h,815000.0,2.0,2.0,376.0,132.0,1970.0,Coburg North
3.0,h,637000.0,1.0,4.0,498.0,97.0,1950.0,Coburg North
4.0,h,950000.0,2.0,2.0,298.0,231.0,2013.0,Coburg North
3.0,h,780000.0,1.0,2.0,677.0,132.0,1970.0,Coburg North
3.0,t,885000.0,1.0,1.0,146.0,129.0,2001.0,Coburg North
3.0,h,830000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,860000.0,2.0,3.0,472.0,134.0,1970.0,Coburg North
5.0,h,1172000.0,3.0,2.0,425.0,37.0,2014.0,Coburg North
3.0,h,885000.0,1.0,2.0,494.0,103.0,1950.0,Coburg North
2.0,h,885000.0,1.0,3.0,582.0,123.0,1920.0,Coburg North
2.0,h,530000.0,1.0,1.0,332.0,132.0,1970.0,Coburg North
3.0,h,682000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
2.0,t,570000.0,2.0,2.0,186.0,132.0,1970.0,Coburg North
4.0,h,2000000.0,1.0,1.0,973.0,132.0,1970.0,Coburg North
3.0,h,650000.0,1.0,1.0,407.0,95.0,1930.0,Coburg North
4.0,h,792000.0,2.0,1.0,320.0,131.0,1950.0,Coburg North
3.0,h,720000.0,1.0,2.0,499.0,105.0,1970.0,Coburg North
3.0,h,970000.0,1.0,2.0,575.0,129.0,1960.0,Coburg North
2.0,h,885000.0,1.0,3.0,535.0,155.0,1950.0,Coburg North
2.0,h,885000.0,1.0,1.0,647.0,132.0,1950.0,Coburg North
3.0,h,785000.0,1.0,2.0,490.0,132.0,1970.0,Coburg North
3.0,h,885000.0,1.0,1.0,622.0,152.0,1960.0,Coburg North
2.0,t,750000.0,1.0,1.0,115.0,132.0,1970.0,Collingwood
2.0,h,890000.0,1.0,1.0,178.0,70.0,1900.0,Collingwood
2.0,u,1260000.0,1.0,1.0,0.0,129.0,1900.0,Collingwood
2.0,u,855000.0,1.0,1.0,2886.0,122.0,1830.0,Collingwood
3.0,h,1260000.0,1.0,0.0,167.0,132.0,1900.0,Collingwood
2.0,h,885000.0,1.0,0.0,122.0,64.0,1880.0,Collingwood
2.0,h,1320000.0,2.0,1.0,0.0,132.0,1970.0,Collingwood
2.0,h,1430000.0,1.0,0.0,231.0,132.0,1970.0,Collingwood
3.0,t,1125000.0,2.0,2.0,0.0,151.0,2000.0,Collingwood
3.0,u,950000.0,2.0,1.0,15900.0,132.0,1970.0,Collingwood
2.0,u,910000.0,1.0,1.0,0.0,97.0,1880.0,Collingwood
