Bedrooms,Type,Price,Bathrooms,Garage,Lot_Area,SqFt,Year_Built,Suburb
3.0,u,1044000.0,1.0,1.0,0.0,85.0,2000.0,Brunswick
3.0,h,1050000.0,1.0,1.0,239.0,126.0,1910.0,Brunswick
3.0,h,1691500.0,2.0,3.0,470.0,152.0,1920.0,Brunswick
2.0,h,1075000.0,1.0,0.0,311.0,108.0,1930.0,Brunswick
2.0,u,501000.0,1.0,1.0,1140.0,80.0,2010.0,Brunswick
3.0,h,1650000.0,1.0,2.0,495.0,141.0,1920.0,Brunswick
2.0,u,601000.0,1.0,1.0,0.0,57.0,1970.0,Brunswick
2.0,h,1015000.0,1.0,0.0,453.0,86.0,1920.0,Brunswick
1.0,t,625000.0,1.0,1.0,82.0,114.0,1930.0,Brunswick
3.0,h,1700000.0,2.0,1.0,0.0,195.0,1945.0,Brunswick
2.0,u,435000.0,1.0,1.0,0.0,57.0,1973.0,Brunswick
2.0,h,860000.0,1.0,1.0,298.0,88.0,1910.0,Brunswick
2.0,u,491000.0,1.0,1.0,1080.0,66.0,1960.0,Brunswick
3.0,h,985000.0,1.0,2.0,384.0,89.0,1940.0,Brunswick
3.0,h,1250000.0,1.0,1.0,483.0,162.0,1890.0,Brunswick
3.0,h,860000.0,1.0,1.0,184.0,104.0,1890.0,Brunswick
2.0,h,705000.0,1.0,1.0,161.0,68.0,1910.0,Brunswick
3.0,h,880000.0,1.0,1.0,264.0,117.0,1915.0,Brunswick
2.0,t,754000.0,2.0,1.0,177.0,105.0,2000.0,Brunswick
2.0,u,590000.0,1.0,1.0,0.0,74.0,2004.0,Brunswick
2.0,u,575000.0,1.0,1.0,0.0,66.0,1950.0,Brunswick
3.0,h,1510000.0,1.0,0.0,325.0,150.0,1920.0,Brunswick
2.0,t,801000.0,2.0,1.0,156.0,87.0,2007.0,Brunswick
1.0,u,370000.0,1.0,1.0,540.0,45.0,1970.0,Brunswick
3.0,h,1170000.0,1.0,0.0,285.0,104.0,1890.0,Brunswick
3.0,h,1790000.0,1.0,1.0,416.0,129.0,1920.0,Brunswick
3.0,t,640000.0,2.0,1.0,110.0,118.0,2000.0,Brunswick
4.0,h,1875000.0,2.0,2.0,657.0,207.0,1958.0,Brunswick
2.0,t,705000.0,1.0,1.0,55.0,111.0,2012.0,Brunswick
4.0,h,1217000.0,1.0,0.0,363.0,127.0,1920.0,Brunswick
3.0,h,1020000.0,1.0,3.0,308.0,119.0,1943.0,Brunswick
3.0,h,1340000.0,1.0,1.0,316.0,132.0,1910.0,Brunswick
4.0,h,1410000.0,2.0,1.0,460.0,214.0,1916.0,Brunswick
3.0,h,1550000.0,1.0,1.0,346.0,126.0,1900.0,Brunswick
2.0,u,592500.0,1.0,2.0,0.0,89.0,2002.0,Brunswick
1.0,u,370000.0,1.0,1.0,0.0,54.0,1965.0,Brunswick
2.0,h,765000.0,1.0,1.0,199.0,120.0,1880.0,Brunswick
1.0,h,772000.0,1.0,1.0,147.0,82.0,1890.0,Brunswick
3.0,h,1210000.0,2.0,1.0,280.0,130.0,1890.0,Brunswick
4.0,h,1755000.0,2.0,1.0,354.0,199.0,1910.0,Brunswick
2.0,h,945000.0,1.0,2.0,246.0,103.0,1910.0,Brunswick
2.0,h,755000.0,1.0,1.0,159.0,157.0,1930.0,Brunswick
2.0,u,521500.0,1.0,1.0,0.0,69.0,1960.0,Brunswick West
3.0,h,1190000.0,1.0,1.0,0.0,119.0,1920.0,Brunswick West
2.0,u,471000.0,1.0,1.0,564.0,60.0,1970.0,Brunswick West
1.0,u,265000.0,1.0,1.0,0.0,42.0,2000.0,Brunswick West
3.0,h,955000.0,1.0,0.0,220.0,93.0,1930.0,Brunswick West
2.0,t,380000.0,1.0,1.0,0.0,85.0,1970.0,Brunswick West
1.0,u,300000.0,1.0,0.0,0.0,37.0,1960.0,Brunswick West
3.0,h,810000.0,1.0,2.0,349.0,95.0,1950.0,Brunswick West
3.0,h,793000.0,1.0,0.0,275.0,119.0,1935.0,Brunswick West
2.0,u,400000.0,1.0,1.0,73.0,64.0,1960.0,Brunswick West
2.0,u,400500.0,1.0,1.0,0.0,70.0,2013.0,Brunswick West
3.0,t,797500.0,2.0,2.0,262.0,155.0,2010.0,Brunswick West
3.0,h,1300000.0,1.0,2.0,364.0,135.0,1900.0,Brunswick West
3.0,h,1330000.0,1.0,2.0,353.0,101.0,1930.0,Brunswick West
2.0,u,380000.0,1.0,1.0,0.0,62.0,1970.0,Brunswick West
3.0,h,1095000.0,1.0,1.0,411.0,168.0,1935.0,Brunswick West
2.0,t,680000.0,1.0,1.0,0.0,82.0,1970.0,Brunswick West
2.0,h,711000.0,1.0,1.0,177.0,87.0,1910.0,Brunswick West
2.0,u,500000.0,1.0,1.0,0.0,75.0,1970.0,Brunswick West
2.0,u,385000.0,1.0,1.0,0.0,62.0,1970.0,Brunswick West
1.0,u,320000.0,1.0,1.0,0.0,43.0,1970.0,Brunswick West
1.0,u,330000.0,1.0,1.0,0.0,42.0,1970.0,Brunswick West
5.0,h,1200000.0,2.0,3.0,553.0,193.0,1920.0,Brunswick West
2.0,u,537000.0,1.0,1.0,501.0,66.0,1960.0,Brunswick West
3.0,h,910000.0,1.0,2.0,717.0,141.0,1950.0,Brunswick West
1.0,u,285000.0,1.0,1.0,0.0,45.0,1970.0,Brunswick West
3.0,h,921500.0,1.0,1.0,575.0,165.0,1930.0,Brunswick West
2.0,h,1315000.0,1.0,2.0,554.0,116.0,1930.0,Brunswick West
2.0,u,370000.0,1.0,1.0,0.0,65.0,1970.0,Brunswick West
2.0,t,735000.0,1.0,2.0,120.0,109.0,2004.0,Brunswick West
3.0,h,1000000.0,1.0,1.0,589.0,148.0,1935.0,Brunswick West
1.0,u,252000.0,1.0,1.0,0.0,45.0,1970.0,Brunswick West
4.0,h,1700000.0,2.0,2.0,621.0,184.0,1920.0,Brunswick West
3.0,h,820000.0,1.0,1.0,206.0,98.0,1900.0,Brunswick West
2.0,u,484000.0,1.0,1.0,0.0,65.0,1950.0,Brunswick West
3.0,t,815000.0,1.0,2.0,157.0,123.0,1999.0,Brunswick West
4.0,h,1150000.0,1.0,2.0,519.0,169.0,1910.0,Brunswick West
2.0,u,497000.0,1.0,1.0,0.0,84.0,1977.0,Brunswick West
2.0,h,440000.0,1.0,1.0,0.0,62.0,1960.0,Brunswick West
3.0,h,816000.0,2.0,1.0,343.0,115.0,1930.0,Brunswick West
4.0,h,970000.0,3.0,2.0,499.0,150.0,1925.0,Brunswick West
3.0,u,851000.0,1.0,2.0,385.0,140.0,2000.0,Bulleen
4.0,h,1300000.0,1.0,2.0,717.0,180.0,1960.0,Bulleen
4.0,h,1235000.0,2.0,2.0,556.0,214.0,1957.0,Bulleen
4.0,h,1303000.0,2.0,2.0,670.0,197.0,1980.0,Bulleen
3.0,h,880000.0,2.0,2.0,514.0,190.0,1960.0,Bulleen
3.0,t,975000.0,2.0,2.0,632.0,226.0,2013.0,Bulleen
3.0,h,990000.0,2.0,1.0,585.0,180.0,1950.0,Bulleen
4.0,h,1225000.0,2.0,2.0,723.0,159.0,1970.0,Bulleen
3.0,h,905000.0,3.0,2.0,401.0,165.0,1965.0,Bulleen
4.0,h,1085000.0,2.0,1.0,1124.0,225.0,1960.0,Bulleen
3.0,u,787000.0,1.0,2.0,306.0,100.0,1985.0,Bulleen
3.0,h,1075000.0,1.0,1.0,604.0,96.0,1960.0,Bulleen
4.0,h,1302000.0,2.0,2.0,475.0,245.0,1996.0,Bulleen
4.0,h,1000000.0,2.0,3.0,672.0,212.0,1970.0,Bulleen
3.0,h,990000.0,1.0,2.0,602.0,175.0,1975.0,Bulleen
4.0,h,1100000.0,2.0,2.0,693.0,212.0,1975.0,Bulleen
2.0,h,903000.0,1.0,1.0,591.0,140.0,1965.0,Bulleen
4.0,h,1590000.0,3.0,2.0,661.0,253.0,1940.0,Burwood
4.0,h,1890000.0,2.0,2.0,1145.0,111.0,1960.0,Burwood
3.0,u,1022500.0,2.0,2.0,265.0,130.0,2000.0,Burwood
3.0,h,1755000.0,1.0,1.0,931.0,145.0,1970.0,Burwood
3.0,h,1300000.0,1.0,1.0,667.0,136.0,1950.0,Burwood
3.0,h,1160000.0,1.0,1.0,786.0,111.0,1950.0,Burwood
4.0,h,2000000.0,3.0,2.0,928.0,229.0,1996.0,Burwood
3.0,h,790000.0,1.0,2.0,318.0,103.0,1960.0,Burwood
4.0,h,1682000.0,2.0,1.0,921.0,174.0,1950.0,Burwood
3.0,u,625000.0,2.0,1.0,0.0,115.0,2002.0,Burwood
2.0,u,650000.0,1.0,1.0,194.0,120.0,1975.0,Burwood
4.0,h,1060000.0,3.0,2.0,326.0,210.0,2013.0,Burwood
4.0,h,1255000.0,2.0,2.0,438.0,210.0,2005.0,Burwood
2.0,h,633000.0,1.0,1.0,276.0,92.0,1965.0,Burwood
2.0,h,1350000.0,1.0,2.0,593.0,82.0,1950.0,Burwood
3.0,h,570000.0,1.0,1.0,384.0,112.0,1950.0,Burwood
3.0,t,745000.0,1.0,2.0,228.0,126.0,1998.0,Burwood
3.0,u,746000.0,1.0,2.0,308.0,92.0,1995.0,Burwood
3.0,h,1540000.0,2.0,2.0,653.0,120.0,1950.0,Burwood
4.0,t,1270000.0,2.0,2.0,399.0,212.0,2005.0,Burwood
4.0,t,900000.0,3.0,2.0,381.0,176.0,2013.0,Burwood
4.0,h,1250000.0,2.0,2.0,499.0,220.0,2005.0,Burwood
3.0,h,1410000.0,2.0,3.0,739.0,182.0,1970.0,Burwood
4.0,u,800000.0,2.0,1.0,0.0,150.0,1950.0,Burwood
3.0,t,702000.0,2.0,1.0,170.0,106.0,2001.0,Burwood
2.0,u,729000.0,1.0,1.0,137.0,87.0,1970.0,Camberwell
3.0,h,1650000.0,2.0,2.0,305.0,189.0,1998.0,Camberwell
2.0,u,615000.0,1.0,1.0,1107.0,68.0,1960.0,Camberwell
3.0,h,1987000.0,2.0,2.0,706.0,164.0,1960.0,Camberwell
2.0,u,683000.0,1.0,1.0,146.0,86.0,1970.0,Camberwell
3.0,h,1690000.0,2.0,1.0,777.0,154.0,1950.0,Camberwell
2.0,u,430000.0,1.0,1.0,0.0,56.0,2011.0,Camberwell
3.0,h,2325000.0,2.0,2.0,1133.0,131.0,1930.0,Camberwell
2.0,u,435000.0,1.0,1.0,896.0,77.0,1960.0,Camberwell
3.0,h,2000000.0,1.0,2.0,821.0,105.0,1925.0,Camberwell
2.0,h,1302000.0,1.0,1.0,427.0,115.0,1938.0,Camberwell
3.0,h,1622000.0,1.0,1.0,544.0,160.0,1930.0,Camberwell
2.0,u,502000.0,1.0,1.0,0.0,77.0,1965.0,Camberwell
3.0,u,591000.0,1.0,1.0,0.0,89.0,1960.0,Camberwell
3.0,h,1780000.0,1.0,1.0,769.0,133.0,1930.0,Camberwell
3.0,h,2250000.0,2.0,2.0,656.0,225.0,2009.0,Camberwell
2.0,h,895000.0,1.0,1.0,424.0,95.0,1930.0,Camberwell
3.0,h,1800000.0,2.0,0.0,584.0,213.0,1920.0,Camberwell
2.0,u,900000.0,1.0,1.0,150.0,88.0,1970.0,Camberwell
2.0,u,530000.0,1.0,1.0,0.0,76.0,1960.0,Camberwell
4.0,h,2228000.0,2.0,2.0,813.0,163.0,1960.0,Camberwell
3.0,h,1602500.0,1.0,1.0,405.0,102.0,1930.0,Camberwell
3.0,h,2177000.0,1.0,2.0,635.0,130.0,1920.0,Camberwell
3.0,h,2105000.0,1.0,2.0,692.0,164.0,1940.0,Camberwell
3.0,t,1625000.0,2.0,2.0,283.0,160.0,1990.0,Camberwell
2.0,u,667000.0,1.0,1.0,83.0,81.0,1960.0,Camberwell
2.0,u,700000.0,1.0,1.0,631.0,75.0,1970.0,Camberwell
4.0,h,2030000.0,2.0,2.0,686.0,210.0,1960.0,Camberwell
3.0,h,1587500.0,1.0,1.0,459.0,130.0,1920.0,Canterbury
2.0,u,830000.0,1.0,1.0,110.0,83.0,1960.0,Canterbury
3.0,h,2200000.0,3.0,2.0,468.0,148.0,1890.0,Canterbury
2.0,h,1305000.0,1.0,1.0,342.0,104.0,1945.0,Canterbury
3.0,h,928000.0,2.0,1.0,145.0,140.0,1998.0,Canterbury
2.0,u,722000.0,1.0,1.0,0.0,92.0,1965.0,Canterbury
3.0,h,1640000.0,3.0,2.0,352.0,207.0,1997.0,Canterbury
3.0,h,1680000.0,2.0,1.0,325.0,197.0,1910.0,Canterbury
3.0,h,1850000.0,2.0,2.0,361.0,216.0,1995.0,Canterbury
4.0,h,1425000.0,3.0,0.0,122.0,130.0,1890.0,Carlton North
3.0,h,2175000.0,1.0,0.0,418.0,163.0,1920.0,Carlton North
2.0,h,800000.0,1.0,1.0,73.0,104.0,2009.0,Carlton North
3.0,h,2050000.0,2.0,0.0,84.0,148.0,1970.0,Carlton North
4.0,h,1950000.0,2.0,2.0,207.0,162.0,1900.0,Carlton North
1.0,u,437000.0,1.0,1.0,0.0,56.0,1970.0,Carlton North
2.0,u,520000.0,1.0,1.0,0.0,86.0,1940.0,Carlton North
2.0,u,570000.0,1.0,1.0,0.0,76.0,1975.0,Carlton North
3.0,u,820000.0,1.0,2.0,0.0,96.0,1989.0,Carnegie
2.0,t,795000.0,2.0,1.0,133.0,104.0,2009.0,Carnegie
2.0,u,600000.0,1.0,1.0,73.0,61.0,1970.0,Carnegie
3.0,h,1295000.0,1.0,2.0,425.0,166.0,1960.0,Carnegie
2.0,u,510000.0,1.0,1.0,0.0,69.0,1970.0,Carnegie
1.0,u,346000.0,1.0,1.0,60.0,48.0,1970.0,Carnegie
3.0,t,860000.0,2.0,1.0,1113.0,113.0,1990.0,Carnegie
2.0,u,772000.0,1.0,2.0,0.0,100.0,1973.0,Carnegie
4.0,h,1506000.0,2.0,2.0,561.0,204.0,1925.0,Carnegie
3.0,t,675000.0,2.0,1.0,0.0,107.0,1990.0,Carnegie
2.0,u,525000.0,1.0,2.0,0.0,67.0,2009.0,Carnegie
1.0,u,290000.0,1.0,1.0,0.0,50.0,1960.0,Carnegie
2.0,u,360000.0,1.0,1.0,0.0,70.0,1970.0,Carnegie
3.0,h,967500.0,1.0,2.0,299.0,115.0,1930.0,Carnegie
1.0,u,330000.0,1.0,1.0,0.0,33.0,1970.0,Carnegie
4.0,h,1600000.0,2.0,2.0,751.0,40.0,1923.0,Carnegie
3.0,u,1008000.0,2.0,1.0,300.0,130.0,1990.0,Carnegie
3.0,u,1170000.0,1.0,2.0,0.0,170.0,1925.0,Carnegie
3.0,h,1830000.0,2.0,2.0,687.0,237.0,1983.0,Carnegie
1.0,u,250000.0,1.0,1.0,0.0,34.0,1960.0,Carnegie
2.0,t,930000.0,2.0,1.0,166.0,170.0,2009.0,Carnegie
2.0,u,465000.0,1.0,1.0,0.0,56.0,1970.0,Carnegie
4.0,h,1550000.0,2.0,2.0,757.0,133.0,1930.0,Carnegie
2.0,t,707000.0,1.0,1.0,144.0,96.0,2000.0,Carnegie
2.0,u,804000.0,2.0,1.0,0.0,86.0,1993.0,Carnegie
3.0,h,1501000.0,2.0,1.0,598.0,201.0,1970.0,Carnegie
3.0,t,970000.0,2.0,2.0,325.0,223.0,2005.0,Carnegie
2.0,h,817500.0,1.0,1.0,211.0,102.0,2002.0,Carnegie
4.0,h,1450000.0,2.0,2.0,557.0,200.0,1938.0,Carnegie
2.0,t,855000.0,1.0,1.0,158.0,106.0,1994.0,Carnegie
2.0,h,675000.0,1.0,1.0,0.0,90.0,1968.0,Carnegie
2.0,u,588000.0,1.0,1.0,133.0,71.0,2011.0,Carnegie
2.0,u,455000.0,1.0,1.0,0.0,73.0,1970.0,Carnegie
3.0,u,920000.0,2.0,1.0,283.0,250.0,2005.0,Carnegie
2.0,u,656000.0,1.0,1.0,103.0,82.0,1970.0,Carnegie
2.0,h,930000.0,1.0,1.0,264.0,110.0,1930.0,Carnegie
2.0,u,415000.0,1.0,1.0,0.0,64.0,1970.0,Carnegie
2.0,u,650000.0,1.0,1.0,174.0,80.0,1975.0,Carnegie
3.0,h,1360000.0,2.0,2.0,282.0,182.0,2010.0,Carnegie
1.0,u,350000.0,1.0,1.0,0.0,53.0,1980.0,Carnegie
3.0,h,1430000.0,2.0,2.0,603.0,166.0,1945.0,Carnegie
3.0,h,1490000.0,2.0,1.0,371.0,167.0,1915.0,Carnegie
3.0,h,1125000.0,1.0,1.0,604.0,120.0,1925.0,Carnegie
2.0,u,405000.0,1.0,1.0,967.0,72.0,1970.0,Carnegie
4.0,h,1655000.0,2.0,2.0,595.0,221.0,1915.0,Carnegie
3.0,t,808000.0,1.0,1.0,111.0,116.0,1998.0,Carnegie
2.0,u,370000.0,1.0,1.0,0.0,68.0,1950.0,Carnegie
3.0,h,1880000.0,2.0,3.0,932.0,270.0,1970.0,Carnegie
2.0,u,585000.0,1.0,1.0,108.0,67.0,1970.0,Carnegie
2.0,u,450000.0,1.0,1.0,0.0,72.0,1970.0,Carnegie
3.0,t,860000.0,1.0,2.0,277.0,135.0,1978.0,Carnegie
2.0,u,605000.0,1.0,1.0,0.0,70.0,1973.0,Carnegie
3.0,h,1518000.0,3.0,2.0,454.0,275.0,2000.0,Carnegie
2.0,u,632500.0,1.0,1.0,99.0,98.0,1965.0,Carnegie
2.0,u,435000.0,1.0,1.0,0.0,60.0,1980.0,Carnegie
2.0,u,468250.0,1.0,1.0,912.0,75.0,2008.0,Carnegie
2.0,h,1716000.0,2.0,1.0,817.0,130.0,1925.0,Carnegie
1.0,u,365000.0,1.0,1.0,0.0,48.0,1960.0,Carnegie
2.0,u,722500.0,1.0,1.0,0.0,100.0,1960.0,Caulfield
2.0,u,550000.0,1.0,1.0,806.0,78.0,1960.0,Caulfield
4.0,h,131000.0,1.0,2.0,499.0,155.0,1920.0,Caulfield
2.0,u,580000.0,1.0,1.0,934.0,68.0,2012.0,Caulfield North
4.0,h,2005000.0,2.0,3.0,361.0,237.0,2014.0,Caulfield North
2.0,u,420000.0,1.0,1.0,0.0,56.0,2012.0,Caulfield North
1.0,u,290000.0,1.0,1.0,952.0,43.0,1970.0,Caulfield North
3.0,h,1400000.0,1.0,0.0,270.0,139.0,1910.0,Caulfield North
2.0,u,450000.0,1.0,1.0,1092.0,63.0,2014.0,Caulfield North
2.0,u,536000.0,1.0,1.0,771.0,82.0,1960.0,Caulfield North
2.0,u,550000.0,1.0,1.0,0.0,67.0,2011.0,Caulfield North
4.0,h,2170000.0,2.0,1.0,810.0,215.0,1915.0,Caulfield North
3.0,h,1577500.0,2.0,2.0,357.0,144.0,1935.0,Caulfield South
3.0,h,1460000.0,1.0,2.0,451.0,121.0,1960.0,Caulfield South
1.0,u,275500.0,1.0,1.0,0.0,44.0,1960.0,Caulfield South
2.0,h,1065000.0,1.0,1.0,273.0,114.0,1930.0,Caulfield South
4.0,t,1030000.0,2.0,2.0,216.0,165.0,1995.0,Caulfield South
2.0,h,1225000.0,1.0,2.0,284.0,99.0,1940.0,Caulfield South
2.0,h,1450000.0,2.0,1.0,478.0,120.0,1925.0,Caulfield South
4.0,h,1774500.0,2.0,2.0,575.0,256.0,2008.0,Caulfield South
2.0,u,525500.0,1.0,1.0,831.0,80.0,1970.0,Caulfield South
2.0,h,825000.0,1.0,1.0,367.0,85.0,1930.0,Caulfield South
4.0,h,1262000.0,2.0,2.0,464.0,272.0,2016.0,Caulfield South
2.0,h,1340000.0,1.0,1.0,505.0,117.0,1940.0,Caulfield South
3.0,h,1200000.0,2.0,2.0,494.0,135.0,1920.0,Caulfield South
2.0,h,1001000.0,2.0,1.0,255.0,85.0,1890.0,Caulfield South
3.0,h,1330000.0,1.0,1.0,312.0,123.0,1926.0,Caulfield South
3.0,h,1570000.0,2.0,2.0,641.0,215.0,1970.0,Caulfield South
4.0,h,1916000.0,2.0,2.0,630.0,205.0,1910.0,Caulfield South
4.0,h,890000.0,3.0,2.0,288.0,158.0,2014.0,Chadstone
2.0,u,700000.0,2.0,1.0,224.0,94.0,2006.0,Chadstone
3.0,t,865000.0,2.0,2.0,277.0,143.0,2010.0,Chadstone
4.0,t,1042500.0,3.0,2.0,209.0,160.0,2016.0,Chadstone
2.0,h,1002000.0,1.0,1.0,585.0,97.0,1950.0,Chadstone
3.0,h,650000.0,2.0,2.0,160.0,101.0,2000.0,Chadstone
4.0,t,965000.0,3.0,2.0,273.0,182.0,2012.0,Chadstone
3.0,h,1301000.0,1.0,2.0,620.0,88.0,1970.0,Chadstone
3.0,h,1415500.0,2.0,1.0,1033.0,164.0,1950.0,Chadstone
3.0,h,1000000.0,1.0,2.0,630.0,105.0,1960.0,Chadstone
3.0,t,845000.0,2.0,1.0,177.0,111.0,2012.0,Chadstone
3.0,t,881000.0,2.0,1.0,188.0,137.0,2014.0,Chadstone
2.0,h,780000.0,1.0,1.0,155.0,85.0,1880.0,Clifton Hill
3.0,h,1060000.0,1.0,0.0,193.0,98.0,1900.0,Clifton Hill
3.0,t,930000.0,2.0,1.0,124.0,116.0,2000.0,Clifton Hill
2.0,h,1075000.0,1.0,1.0,174.0,85.0,1890.0,Clifton Hill
2.0,h,1105000.0,1.0,1.0,185.0,84.0,1910.0,Clifton Hill
2.0,h,1209000.0,1.0,1.0,140.0,97.0,1910.0,Clifton Hill
2.0,h,1435000.0,1.0,2.0,239.0,96.0,1900.0,Clifton Hill
2.0,h,1290000.0,1.0,0.0,164.0,99.0,1890.0,Clifton Hill
2.0,u,495000.0,1.0,1.0,515.0,50.0,1970.0,Clifton Hill
3.0,h,1370000.0,2.0,1.0,176.0,135.0,1890.0,Clifton Hill
2.0,h,1450000.0,1.0,0.0,156.0,107.0,1890.0,Clifton Hill
2.0,u,885500.0,2.0,2.0,0.0,136.0,2005.0,Clifton Hill
3.0,t,825000.0,3.0,1.0,67.0,119.0,2010.0,Clifton Hill
4.0,h,1506000.0,2.0,0.0,162.0,169.0,1995.0,Clifton Hill
3.0,h,1360000.0,1.0,0.0,118.0,118.0,1880.0,Clifton Hill
2.0,h,850000.0,1.0,1.0,371.0,93.0,1930.0,Coburg
2.0,h,784000.0,1.0,1.0,286.0,110.0,1890.0,Coburg
3.0,h,680000.0,1.0,0.0,702.0,108.0,1950.0,Coburg
2.0,t,807000.0,2.0,1.0,0.0,176.0,2010.0,Coburg
3.0,h,675000.0,1.0,2.0,142.0,123.0,2005.0,Coburg
3.0,h,1202000.0,2.0,2.0,423.0,140.0,1940.0,Coburg
3.0,h,1370000.0,1.0,1.0,233.0,180.0,1890.0,Coburg
3.0,h,1000000.0,2.0,3.0,370.0,110.0,1920.0,Coburg
3.0,h,145000.0,1.0,1.0,536.0,164.0,1910.0,Coburg
3.0,h,860000.0,1.0,1.0,283.0,109.0,1915.0,Coburg
2.0,h,953000.0,1.0,1.0,170.0,101.0,1890.0,Coburg
2.0,h,735000.0,1.0,1.0,280.0,93.0,1900.0,Coburg
3.0,h,947000.0,1.0,1.0,372.0,125.0,1920.0,Coburg
2.0,u,500000.0,1.0,1.0,0.0,74.0,1970.0,Coburg
2.0,u,466000.0,1.0,1.0,0.0,62.0,1980.0,Coburg
3.0,t,740000.0,2.0,1.0,255.0,164.0,2014.0,Coburg
3.0,h,812000.0,1.0,1.0,370.0,130.0,1930.0,Coburg
3.0,h,766000.0,1.0,0.0,378.0,124.0,1930.0,Coburg
2.0,h,825000.0,1.0,1.0,374.0,118.0,1910.0,Coburg
3.0,h,1064000.0,2.0,1.0,417.0,178.0,1940.0,Coburg
3.0,h,1210000.0,1.0,1.0,379.0,125.0,1925.0,Coburg
2.0,u,434000.0,1.0,1.0,0.0,80.0,1965.0,Coburg
2.0,u,653000.0,1.0,1.0,129.0,107.0,2012.0,Coburg
3.0,t,640000.0,1.0,2.0,119.0,109.0,1995.0,Coburg
3.0,h,1130000.0,1.0,2.0,735.0,127.0,1920.0,Coburg
3.0,h,763000.0,2.0,1.0,107.0,110.0,1994.0,Coburg
2.0,h,903000.0,1.0,1.0,253.0,94.0,1910.0,Coburg
3.0,h,1000000.0,1.0,1.0,431.0,117.0,1970.0,Coburg
4.0,h,865000.0,1.0,1.0,452.0,125.0,1925.0,Coburg
2.0,u,485000.0,2.0,1.0,0.0,96.0,1880.0,Coburg
3.0,h,1278000.0,2.0,3.0,405.0,156.0,1930.0,Coburg
3.0,t,590000.0,2.0,2.0,0.0,109.0,2013.0,Coburg
4.0,h,1136000.0,3.0,1.0,420.0,146.0,1920.0,Coburg
2.0,t,635000.0,1.0,1.0,97.0,95.0,2014.0,Coburg
4.0,h,1400000.0,1.0,1.0,856.0,189.0,1970.0,Coburg
3.0,h,1260000.0,2.0,0.0,407.0,230.0,1930.0,Coburg
3.0,h,841000.0,1.0,3.0,385.0,98.0,1920.0,Coburg
2.0,u,537500.0,1.0,1.0,0.0,73.0,1975.0,Coburg
2.0,t,598000.0,1.0,1.0,108.0,100.0,2007.0,Coburg
3.0,h,1120000.0,2.0,1.0,293.0,180.0,2006.0,Coburg
3.0,h,870000.0,1.0,1.0,371.0,100.0,1980.0,Coburg
2.0,h,680000.0,1.0,2.0,462.0,72.0,1920.0,Coburg
3.0,h,825000.0,1.0,2.0,577.0,131.0,1920.0,Coburg
3.0,h,725000.0,1.0,0.0,238.0,131.0,1900.0,Coburg
4.0,h,1250000.0,3.0,1.0,515.0,249.0,1900.0,Coburg
2.0,h,1008000.0,1.0,3.0,457.0,89.0,1940.0,Coburg
4.0,h,990000.0,1.0,1.0,488.0,142.0,1930.0,Coburg
2.0,u,451000.0,1.0,1.0,0.0,72.0,1970.0,Coburg
2.0,h,635000.0,2.0,3.0,339.0,149.0,1920.0,Coburg
3.0,h,1025000.0,1.0,3.0,336.0,112.0,1950.0,Coburg
3.0,h,700000.0,1.0,1.0,138.0,102.0,2000.0,Coburg
3.0,h,1130000.0,1.0,3.0,206.0,80.0,1945.0,Coburg
3.0,t,600000.0,1.0,1.0,102.0,95.0,1976.0,Coburg
4.0,h,1150000.0,2.0,2.0,43.0,205.0,1930.0,Coburg
2.0,u,515000.0,1.0,2.0,0.0,70.0,1970.0,Coburg
2.0,h,472000.0,1.0,1.0,500.0,69.0,1975.0,Coburg
2.0,h,901000.0,1.0,1.0,545.0,107.0,1940.0,Coburg
2.0,h,605000.0,1.0,1.0,0.0,13.0,1969.0,Coburg
3.0,t,687000.0,1.0,1.0,116.0,140.0,1995.0,Coburg
4.0,h,975000.0,2.0,2.0,307.0,203.0,1996.0,Coburg
3.0,h,1370000.0,1.0,1.0,563.0,130.0,1930.0,Coburg
2.0,h,700000.0,1.0,2.0,381.0,92.0,1925.0,Coburg
3.0,t,810000.0,2.0,1.0,213.0,131.0,2010.0,Coburg
4.0,h,838000.0,1.0,1.0,576.0,147.0,1960.0,Coburg
4.0,h,1150000.0,1.0,2.0,633.0,164.0,1990.0,Coburg
3.0,h,931000.0,1.0,1.0,412.0,160.0,1920.0,Coburg
1.0,u,241000.0,1.0,1.0,0.0,62.0,1976.0,Coburg
2.0,h,981000.0,1.0,1.0,263.0,114.0,1910.0,Coburg
2.0,t,570000.0,1.0,1.0,0.0,86.0,1900.0,Coburg
2.0,h,500000.0,1.0,1.0,113.0,70.0,1970.0,Coburg
3.0,h,655000.0,1.0,0.0,404.0,98.0,1950.0,Coburg North
3.0,t,631000.0,1.0,1.0,178.0,120.0,2012.0,Coburg North
2.0,t,600000.0,1.0,1.0,145.0,105.0,2010.0,Coburg North
3.0,h,715000.0,2.0,2.0,173.0,120.0,2010.0,Coburg North
3.0,h,864000.0,1.0,2.0,565.0,115.0,1950.0,Coburg North
3.0,h,700000.0,1.0,2.0,626.0,108.0,1950.0,Coburg North
2.0,t,591000.0,1.0,1.0,0.0,86.0,2008.0,Coburg North
2.0,h,860000.0,1.0,3.0,586.0,145.0,1950.0,Coburg North
2.0,h,765000.0,1.0,2.0,563.0,116.0,1925.0,Coburg North
